ID;Tweet;URL;label
1,85881E+18;@Hora25 @LuisArroyoM Y las mentiras de Sánchez, la venta de un país por ser presidente  de Sánchez, la corrupción que rodea a Sánchez, la dejadez e insidia de Sánchez en la DANA, el salir corriendo de Sánchez cuando le recrimina el pueblo…:……………no merece una moción de censura.;https://x.com/nilopep/status/1858812173352374344;1
1,85381E+18;"""El que pueda hacer, que haga.""
(José María Aznar, PP).

Los pueblos dañados por la DANA, entre ellos el mío, merecen que todas las Españas los abracen y los signifiquen. Todas. 

Tenemos un ojo puesto en el fango. El otro, en la negligencia y la falsedad política. https://t.co/oSX3idVJ1I";https://x.com/MichelMontaner/status/1853807076495008113;0
1,85683E+18;"@farmagemma Subo la apuesta.Acabo d leer a uno en Twitter,q hace no mucho, dijo iban empezar los confinamientos climáticos.Esta en NegociosTV. 
No se q pasa,pero desde la Dana,a gente q ponía cosas muy sensatas y coherentes,se les está yendo la pinza.Serán los rayos del Haarp o yo q se ya...";https://x.com/Terre19076429/status/1856833766372647206;0
1,8594E+18;@martatrenzano Se le ataca por ser la culpable del desastre de la Dana, La CORRUPTA Teresa Ribera da un discurso con prepotencia sólo para contar MENTIRAS!!!;https://x.com/AmaliaIgle83139/status/1859400427143299096;1
1,85952E+18;“Cantares por la DANA”, un concierto solidario en Zamora a favor de Cruz Roja https://t.co/yeffy9ubg5;https://x.com/Za49Periodico/status/1859523385576796217;0
1,85354E+18;@Gsu2oficial @AEMET_CValencia @javiernegre10 Comenzó a dar datos cada 10 minutos el 28 a las 9:00 de la mañana, los días anteriores funcionaba sólo en emergencias. La noche del 27 al 28 no funcionaba. Es un radar que informa de lluvias en tiempo real, no da predicciones. Si las lluvias van en aumento ese radar lo sabe. https://t.co/LtwJt7zafe;https://x.com/MartinaSisters/status/1853537696385225201;1
1,85826E+18;#valencia #dana #haarp #agenda2030 https://t.co/or1XgE3Fke;https://x.com/atanasio435541/status/1858264381781410220;1
1,859E+18;"YouTube suspende el canal de Iker Jiménez de manera fulminante tras su polémica cobertura de la DANA y su reacción es rotunda: ""Ataque planificado""
https://t.co/pYmB913GcE";https://x.com/epmediterraneo/status/1859001366766571652;1
1,85878E+18;"""¿Cuántas vidas se podrían haber salvado el 29 de Octubre? Eso es lo que les tiene que quitar el sueño""

Mónica Oltra desmontando las mentiras de Carlos Mazón sobre la DANA de Valencia

?? @politikeoum7bj https://t.co/5aEsUFjjCo";https://x.com/PereMiquel92/status/1858777559418228799;0
1,85768E+18;@cogelvale @Karmosol @manutordecarras @MunozAbrines No fue un bulo, los días anteriores a la DANA el radar de Valencia no funcionaba. Lo solucionaron, ese día si funcionaban.;https://x.com/Solanumlycoper8/status/1857680468893729024;1
1,75737E+18;"#Destacadas Hallaron tres cadáveres ocultos entre matorrales en una playa de Falcón
https://t.co/7CWvob4YFg";https://x.com/DateadoNews/status/1757369343179182409;0
1,85717E+18;@VidalQuadras A ver si le queda claro de una vez: el primer y máximo responsable de la gestión catastrófica de la DANA y sus efectos es el gobierno de la Comunidad Autónoma de Valencia, presidido por @carlos_mazon_. Todo lo demás son mentiras, bulos, falsedades y estupideces.;https://x.com/favimontejode/status/1857168675595587919;0
1,85151E+18;@_InakiLopez_ 4 embalses demolidos en el Río Turia por el PSOE.  Hablenles ahora de ecología a los afectados por las riadas.;https://x.com/Richi96400772/status/1851512955734532261;1
1,85914E+18;YouTube suspende el canal de Iker Jiménez de manera fulminante tras su polémica cobertura de la DANA y su reacción es rotunda: 'Ataque planificado' https://t.co/ifhMxvJZeW;https://x.com/FDJenSport/status/1859135947775820190;1
1,85892E+18;"@hastamisgonadas @The_Lady @laviincompae @navedelmisterio ¿Puede alguien explicarme el porqué un camión frigorífico es escoltado por vehículos de la UME? ?? ¿Gambas para la reunión de UGT-CCOO y la CEOE? Las hamburguesas para la princesa Leonor y sus amigos?...
Porque Ana Pastor y su medio manipulador no lo aclaran...";https://x.com/Ozolocotroco/status/1858918076495941974;1
1,8545E+18;"??? #DANA | Un futbolista del @CD_Eldense  acusa a una conspiración delirante de los efectos de la DANA de Valencia
https://t.co/RgyHgQ9Qmf";https://x.com/elperiodicoaqui/status/1854496201392992380;1
1,85636E+18;"La ceremonia de ocultación/confusión, tratando inútilmente de eximir a las autoridades de la Generalitat Valenciana de una pésima gestión respecto a la desastrosa DANA es, además de una desvergüenza, una auténtica canallada.
Cómo  es posible, con 220 fallecidos, tener tanta cara?";https://x.com/RPachecoGuevara/status/1856359213552873730;0
1,85442E+18;"CON LA DANA OTRA FALSEDAD CON LA DESGRACIA DE LOS DEMAS
CRECIENDO LOS INGRESOS POR PUBLICIAD
AHORA ES VOLVEMOS EN 7
MINUTOS Y LOS PERIODISTAS QUE MANDAN ALA ZONA DE LA CATASTROFE ME IMAGINO 
CON DIETAS 
TELE 5
ANTENA3
LASEXTA
LA CUATRO
HA RIO REVUELTO GANANCIA DE PESCADORES";https://x.com/JodraTomas/status/1854420260989894972;1
1,85937E+18;.@VicenteVallesTV @anarosaq @eslamananadeFJL @HerreraenCOPE Cruz Roja y su chiringuito, esta vez con la #DANA https://t.co/osDYoPgVpn;https://x.com/faazmani/status/1859366316630540383;1
1,85855E+18;@gisbert_ruben Nos olvidamos de Buseo, que no esta en muy buenas condiciones despues de la Dana;https://x.com/xica_gv/status/1858554631862767853;0
1,85504E+18;"'El Intermedio' desmontó otro bulo del agitador Vito Quiles con la DANA de Valencia: “Nos enfrentamos a una plaga”

En @Vertele 
https://t.co/17ogdbEAYW";https://x.com/eldiarioes/status/1855041361864802325;0
1,85887E+18;"Recopilamos bulos y mentiras sobre las causas, las consecuencias y la gestión de la catástrofe por la DANA en Valencia, que siguen circulando en redes sociales y que han llegado incluso al Congreso de los Diputados.

https://t.co/yLzR44zQME";https://x.com/Anhgi_/status/1858866700541641163;0
1,85712E+18;"?? El año 2025 no será fácil | Las reglas han cambiado.
https://t.co/ZLQDZDxkPQ

#Valencia #España #Agenda2030 #HAARP #Malaga 
#Dana #Bonaire";https://x.com/CurioseoRemix/status/1857124680366203209;1
1,85889E+18;"Cruz Roja en la #DANA 

[DÍA 21, Martes 19/11/2024, 12h]   
 
Movilización:
?? Personas movilizadas: 6.372  
??Equipos: 199 
?? ?? Vehículos/ embarcaciones: 232/ 6 
??Puntos de Distribución: 30   
?? Fondos: 43M€ (500k indiv.)/ 30M€ (1.176 empr.) https://t.co/x5VjzdhNsT";https://x.com/crejaen/status/1858885361516105891;0
1,85806E+18;@DavidRaventos68 Pots comprovar personalment com existeixin mes de cent patents que permeten emprar aquesta tecnologia amb combinació amb els radars militars EVA (a la DANA de València van fer servir el d’Alcoi) i les estacions fixes o mòbils HAARP (a València van irradiar des de un vaixell).;https://x.com/gwened19/status/1858064218072797634;1
1,85598E+18;"2. La ropa donada NO se está tirando en vertederos
Personajes de extrema derecha como Alvise Pérez y Vito Quiles difundieron el rumor de que las donaciones de ropa para los afectados por la DANA estaban siendo arrojadas a la basura. Sin embargo, el Ayuntamiento de Alfafar";https://x.com/anluma99/status/1855977770217586770;0
1,85497E+18;@iamdewarlus quien habla de conspiraciones pedazo de weona, tan estupida que saliste, te parieron por el hoyo y no te parieron TE CAGARON;https://x.com/neoevapple/status/1854974620300136784;0
1,85575E+18;"La rajada de Marcos Llorente por la actuación de los políticos con la DANA: ""Al final se descubre el engaño"" https://t.co/8HMkOLl9k0 --- Otro que se atreve a decir la verdad sobre Sanchez";https://x.com/yergano/status/1855754944822886649;1
1,85746E+18;"#Dana #BonaireParking Cuando dijeron que allí habían muerto 5000 personas!
No hace falta ser muy inteligente,ni los más estúpidos lo han creído!
Han creado un engaño monumental de lo más absurdo!
Lo hicieron para joder con mala FE!
Maldad de gente mala que inventa tonterías #DANA";https://x.com/olep4/status/1857458343360499797;0
1,85928E+18;Por la DANA puteron más a la Cruz Roja que a los políticos. https://t.co/8bjtRfQSwF;https://x.com/jjg1981/status/1859277026244329616;0
1,85808E+18;"El Gobierno Español censura de inmediato si escribimos ""ARRESTAR A LOS POLÍTICOS"". No están permitiendo las ayudas, no están dejando trabajar a los voluntarios, la DANA no es natural sino artificial causada por radares climáticos y HAARP. Los climatólogos lo saben y se callan.. https://t.co/NuySrTfNd4";https://x.com/serdefrecuencia/status/1858080641868341705;1
1,85924E+18;será cierto, he leído a Iker Jiménez le cierran el canal de Youtube, por nada o Dana..que abra yotendré, le veo bastante soy iluso, no pienso, todo es leido, para muchos sería bueno volver, reparar los daños. Sobre todo los que son inteligentes.  no arreglo lo mío infinitivamente;https://x.com/campanay/status/1859244129412112477;1
1,85191E+18;Desinformación de la DANA: del bulo del teléfono de emergencias alternativo al falso fallo del radar de la AEMET https://t.co/NQUpTGl09j vía @rtve;https://x.com/azulblacky/status/1851914721173082554;0
1,8591E+18;@VivamosAhora ?????? Yo pienso que cada vez leemos más en redes y a la vez estamos más desinformados. Eso si que es peligroso. Acabaremos leyendo que la DANA fue provocada.;https://x.com/xandracb/status/1859104895707537648;0
1,85798E+18;"Antonio Maestre Habla sobre la Cruz Roja y las Conspiraciones 

#Nicolasmaduro #Elonmusk #xijinpin #dana #horizonte #ikerjimenez #pedrosanchez #vox #pedrosanchez #corrupto #valencia #rauw #UME https://t.co/b28fFS5euC";https://x.com/MA940CREW/status/1857978599107707348;0
1,85386E+18;"@navedelmisterio el radar de la comunidad valenciana NO FUNCIONABA
Aqui la prueba
https://t.co/tBe5XWRBEf";https://x.com/amgudu1/status/1853861846761296251;1
1,85901E+18;@La_SER @radiovalencia Se creen que por organizar marchas contra Mazón, nos vamos a creer las MENTIRAS del Gobierno CORRUPTO que son los culpables del desastre de la Dana y de los muertos!!!;https://x.com/AmaliaIgle83139/status/1859011824043368522;1
1,8571E+18;"Desinformación de la nueva DANA en Málaga: de la falsa apertura de presas a vídeos descontextualizados 

Los detalles, en #VerificaRTVE 

https://t.co/yMAlsPFjRu";https://x.com/rtvenoticias/status/1857101184596955319;0
1,85703E+18;Crimen de la Dana: el «destino» de Valencia ha sido un programa sádico de manipulación social https://t.co/hC1TAPS8nc;https://x.com/IgnacioFCandela/status/1857026812246638894;1
1,85311E+18;"Pedimos que The Grefg sea el Estado. Que con sus directos se financien carreteras, escuelas y, por supuesto, se contrarresten los efectos de una DANA. 

Pedimos que nos informe ""libremente"" y que nos saque de este gran engaño. 

Sólo así el pueblo será libre";https://x.com/XulinyAlmanzor/status/1853112571890413992;1
1,85517E+18;"Nuevo enfrentamiento entre Mazón y el Gobierno por la DANA: ""Basta de manipulaciones"" https://t.co/UXIoFAiJtC a través de @larazon_es";https://x.com/rokoten/status/1855172752623247698;1
1,85927E+18;@CapitanBitcoin Es su premio por meter la denuncia falsa y desviar la atención de Koldo hasta que llegó la Dana... estaba todo en el contrato. Que parecemos subnormales URGENTE URGENTA URSOPOLAPOLLAS ESO ES LO QUE SOIS TODSO;https://x.com/Jaldres1/status/1859270754816192730;1
1,85918E+18;El grupo VIDASOL aporta 3.000 euros a Cruz Roja Española en apoyo a las víctimas de la DANA https://t.co/gGL2OEwkJQ #noticias #esAlcazar;https://x.com/WikiAlcazar/status/1859178561581568394;0
1,85931E+18;Rubén Gisbert vuelve a intentar monetizar la tragedia de la DANA con el bulo de que el Gobierno oculta el número real de muertos https://t.co/VjKjo1Gy21 a través de @eldiariocv;https://x.com/jmurcia777/status/1859311609803403442;0
1,85284E+18;#valencia #nepotismo #dejaciondefunciones valencia#españa #prevaricación #cohecho #traicion #falsedad #incompetencia #plan #sanchez #marlaska #robles #diaz #corrupcion #robos #delincuencia #dimision #DANA @everyone @seguidores https://t.co/rBrwEF3Lcp;https://x.com/PazDCMusic/status/1852843194871861512;1
1,85634E+18;@JulLo063 @manhattan_2 Están haciendo una nueva psyop de manual . Divide y vencerás del arte de la guerra, juegan con el engaño . Y mucha izquierda y derecha no lo está viendo. Solo hay que ver el miedo que quieren enchufar con esta Segunda Dana sobre el mismo lugar.;https://x.com/DebbieD37494802/status/1856338493108048033;1
1,85367E+18;Los bulos y falsedades sobre la DANA de Valencia: de los “cientos” de cadáveres de Bonaire, a la demolición de los pantanos https://t.co/kRvCwnGc9V vía @eldiariocv;https://x.com/P_Ibanez_/status/1853667075874517337;0
1,85707E+18;"@lokomegane @fotografo_John Mira como están provocando a estas 'irregularidades del tiempo' 
#haarp #radar #dana https://t.co/a3RqrdsUnp";https://x.com/imkyuti/status/1857072804505489745;1
1,85227E+18;"@dejanirasilveir Tenía razón sobre la #vacuna experimental que impuso la Élite Globalista (yo no me la puse) 

y sobre el negocio del agua.

Más de 200 #embalses han sido demolidos desde 2021 por este gobierno corrupto.

Evitaban inundaciones y había agua para el regadío.

https://t.co/n0y8TgW03l https://t.co/tDZ6h8qzbc";https://x.com/Dani_Espadafor3/status/1852267738984563118;1
1,85387E+18;Los bulos y falsedades sobre la DANA de València: de los “cientos” de cadáveres de Bonaire a la demolición de los pantanos https://t.co/G4KbYepKPQ vía @eldiariocv;https://x.com/albacete/status/1853867146197004589;0
1,85938E+18;La dana y el diluvio de mentiras https://t.co/x2ZNqRV9zt;https://x.com/Varanya777/status/1859378721385312326;0
1,85883E+18;"La desinformación se ha ido de X...
En otro orden de cosas, lo de valencia no fue una DANA, fue que el gobierno abrió una presa e inundó todo.

Que asco de peña, por dios. https://t.co/5vPvnN2HJ9";https://x.com/ElMariete00/status/1858831138959004140;1
1,85634E+18;@Valencia_WX @Stormyalert @Storm_Malaga @meteo_sureste @Granada_Meteo @MeteoSN @WXWatcher07 @Alex_MeteoM @Noainmeteo @meteosojuela @MeteoChatSE @AEMET_Esp La semana de la riada el radar de Valencia no funcionaba. @AEMET_Esp dijo que sí.;https://x.com/fraorhi/status/1856342306581885351;1
1,85946E+18;Cada vez tengo más claro que la Dana de Valencia fue provocada.Sinverguenzas!!!;https://x.com/LvarezBegoa/status/1859462366682833244;1
1,85917E+18;Adiós a Iker Jiménez: YouTube cierra el canal del presentador de 'Horizonte' tras sus últimas polémicas por la DANA https://t.co/lZWyZMUpv8;https://x.com/elespanolcom/status/1859173590291333437;0
1,85882E+18;"MADRUGADA DEL DIA 21 tras la DANA, acompáñenme por uno de los múltiples garajes de viviendas de muchas localidades (Catarroja) para CONOCER SU ESTADO TODAVÍA A DIA DE HOY:
https://t.co/38xreYD8sX";https://x.com/gisbert_ruben/status/1858816096968552887;0
1,85893E+18;Solidaridad en acción: La Diputación de Ciudad Real responde a la emergencia provocada por la DANA https://t.co/ptQiudibSg;https://x.com/almagronoticias/status/1858934528531992610;0
1,85844E+18;"Alvise Pérez 
1
Vuelta a #Bruselas tras dos semanas en la zona cero de la DANA; el suceso histórico que abrió los ojos a millones de personas sobre la gran mentira del
Estado.

Profundamente agradecido a Dios por permitirme presenciar el infinito amor y solidaridad entre https://t.co/G4R8RBXKcF";https://x.com/manolete2019269/status/1858441565359820932;1
1,85684E+18;"A una víctima de la DANA le cortan la conexión cuando estaba en un enlace en vivo, porque comenzó a criticar a Pedro Sánchez, Presidente del Gobierno de España.
Los medios de manipulación son los principales cómplices de estos gobiernos corruptos, vendidos a la Agenda 2030. https://t.co/VOsuzskv7T";https://x.com/hans270592/status/1856843542590886201;1
1,85699E+18;"???? ULTIMA HORA ????

Antena 3 se une a la Sexta y decir que son conspiraciones y BULOS…

#torrent #begonalopez #avisorojo #malaga #doge #susagriso #paiporta #valencia #dana 
#Mazondivision #Manifestacion #teresarivera #valenciaindignada 
#Abascal 
#prision 
#ferraz 
#Mossad https://t.co/J60vNnOXvf";https://x.com/MA940CREW/status/1856988694898438398;0
1,85931E+18;@eltelevisero qué mentirosos sois... decideles a vuestros amos que no ha sido así, que youtube ha cerrado el canal previo hackeo porque iker no hace el mismo relato de mentiras sobre la dana que todos los otros medios.;https://x.com/BolloTube/status/1859313899021140103;1
1,85724E+18;De la pandemia a la dana: así se crean las teorías de la conspiración en momentos de crisis https://t.co/mt5MSwAjqe a través de @Conversation_E;https://x.com/411emilio/status/1857235581689901387;0
1,85454E+18;"?? Una mujer ESTALLA en directo y ROMPE a LLORAR por el ENGAÑO del Gobierno a los afectados por la #DANA en Valencia para poder recibir 6.000 euros de ayuda: 

“Dicen que nos adelantan el dinero y en 3 meses lo tenemos que devolver”

SON UNOS MALDITOS TRILEROS https://t.co/Wk3abtY145";https://x.com/antiprogrecom/status/1854540530312430058;1
1,85631E+18;@cartagena_ct De donde sacas qué es un camión frigorífico..... Y venga bulos;https://x.com/Carlos1982222/status/1856311239447629976;0
1,85957E+18;"El PP apoyará las falsas ayudas a las víctimas de la Dana,
siguen jugando a hacer falsa oposición y al juego de las sillas.";https://x.com/VoxDavidgarcia/status/1859565982001274978;1
1,85553E+18;Alvise Pérez, Rubén Gisbert y Revuelta: los ultras controlan el relato y tratan de lavar su imagen a costa de la DANA https://t.co/nZcXwrfstx vía @publico_es;https://x.com/pedrogo839/status/1855534552908710000;0
1,85163E+18;"Aquí podéis ver cuántos embalses y azudes lleva demolidos la confederación hidrográfica del Júcar. 

O sea, que todo lo que podía retener agua, se ha demolido, con las consecuencias que acabamos de ver en Valencia. 

Pero este pueblo necio sigue dormido... https://t.co/oRaL0DHrGN";https://x.com/Tano_Chiclana/status/1851630666879738063;1
1,85167E+18;"@alfonsoalcolea @ArturoVilla_ Eso de ""se sabía"" es que no les quedaba otra, los embalses demolidos fueron impuestos desde Bruselas y desde aquí por gente como ud. En Marruecos se construyen embalses y se plantan olivos y aquí se arrancan para campos eólicos, hay que pagar CO2 y estar digitalizado, un horror.";https://x.com/Angel55730974/status/1851668219515539835;1
1,85465E+18;"https://t.co/7GpIA6nR2e

EL CRIMEN DE LAS PRESAS ABIERTAS DE VALENCIA...";https://x.com/F_Bantik/status/1854649807198953973;1
1,85612E+18;?? Decir que el Estado no estuvo tras la DANA de Valencia es un Bulo de la Derecha de PP y Utraderecha de VOX, Alvise, Vito Quiles, Javier Negre,… https://t.co/LsNsyQOH0J;https://x.com/Zanguangos/status/1856120238829449378;0
1,85309E+18;"???? ??El CC Bonaire es un cementerio.

Vídeo del que está por confirmarse su autenticidad.

#Dana https://t.co/276a5LLlqu";https://x.com/jesusdelacruzol/status/1853091166318661962;1
1,8592E+18;"El dardo de Jordi Évole a Iker Jiménez que no ha pasado inadvertido tras su polémica con la DANA

https://t.co/atl60NZfT4

Cuanta razon Jordi!!!!!!!";https://x.com/penelope57/status/1859195257583177738;0
1,8581E+18;@JosPastr @RafaelTimermans Las notas de comunidad no sirven de nada. Esto es así porque, dada la naturaleza humana, ninguna nota de comunidad va a cambiar un ápice la creencia de una persona. Sí tú crees que la DANA de Valencia fue el resultado de una conspiración judeosocialista;https://x.com/PanCosmatos/status/1858101882977149287;0
1,85744E+18;"??Varias fotografías con un grafiti de Pedro Sánchez al fondo están trucadas.

?? Son parte de una campaña de manipulación para hacer creer que algunos de los simpatizantes del presidente del Gobierno reivindican con pintadas su gestión de la dana. ??
https://t.co/U62UJk0BrP";https://x.com/EFEVerifica/status/1857435474668691813;0
1,85932E+18;"#DANA 
Las personas voluntarias de Cruz Roja en Ávila siguen desempeñando las tareas encomendadas en los municipios de Valencia afectados por la DANA. 
El ERIE psicosocial está en Catarroja y el voluntariado del equipo que partió el sábado está limpiando calles en Alfafar. https://t.co/LGtWLPK0DG";https://x.com/creavila/status/1859324642911044075;0
1,85371E+18;"?? DANA: LA GESTIÓN CRIMINAL 

""Quería fango y aquí lo tiene"", por César Antonio Molina.

""Aquí tiene todo el fango y bajo él los muertos, los inocentes. Aquí tiene todo el fango que incluso no llegaría para ocultar sus incesantes mentiras y engaños"".

 https://t.co/poiXOlCXEA";https://x.com/criaturina/status/1853708630576468276;0
1,85555E+18;En comidas con amigos, tertulias espontáneas y grupos de WhatsApp se lanzan con naturalidad lecturas conspiranoicas, mentiras rotundas y teorías extremistas. Una avalancha de falsedades envenenadas se ha desatado tras la dana. Los bulos campan a sus anchas https://t.co/rTdQUVWpZh;https://x.com/el_pais/status/1855552495130488898;0
1,85893E+18;"#ÚLTIMAHORA | Javier Negre despide a Vito Quiles por las últimas polémicas generadas en Valencia tras el paso de la DANA.
https://t.co/maPZtEVszn";https://x.com/gualtrapa/status/1858929956723577122;1
1,85532E+18;@monicaoltra Valencia necesita que los ex consejeros de igualdad, investigados por trato de favor y ocultación de delitos de abuso de menores, se vayan a retirar barro junto con sus conciudadanos afectados por las riadas de la GOTA FRÍA. #DANA https://t.co/H0MDANrCoG;https://x.com/Lipe_Lotas/status/1855323326736191559;0
1,8563E+18;@La_parcaII @dona__jimena Viendo la seguridad de tu primera respuesta, esperaba algo más de confianza en que no era un camión frigorífico;https://x.com/madfolRM/status/1856301232647725213;1
1,85481E+18;"En pocas palabras, la mentira no tiene las patas muy cortas sino que es un milpiés y que desmontarla es imposible.

María Pombo y el túnel de Alfafar: cómo algunas ‘influencers’ se convirtieron en un amplificador de bulos tras la dana https://t.co/TZ2fHKkwum a través de @el_pais";https://x.com/glopllu69/status/1854812290379354368;0
1,85935E+18;@David_Alfafar Mientras los políticos se pelean, la prensa se desquicia, los tertulianos se monetizan , y las mentiras de algunas radios ….los pueblos de Valencia afectados por la dana “siguen igual”es para que dimitan todos de un plumazo;https://x.com/merborrhue/status/1859352309165326740;0
1,85555E+18;Cifra de fallecidos. Y así cientos de garajes. El engaño sobre el número de muertos es cruel, indignante e inhumano. #SanchezYMazonAPrision #Valencia #Paiporta #Horizonte #medios #dana #Bonaire https://t.co/v09NTh4Ipj;https://x.com/Francisco_M_A_B/status/1855553722681536836;1
1,85826E+18;"30 vidas han llegado en apenas 2 días al santuario  @AlmaSantuario.
Fracturas y otras patologías sufren algunos animales, como consecuencia de la riada provocada por la #Dana #Valencia.
Toda ayuda es buena para sacar adelante a estos animales.
#ayudasolidaria #animales
??????
?? https://t.co/7n8lbF1OjH";https://x.com/areagossosbdn/status/1858255089351242111;0
1,85611E+18;¿Ha sido la DANA provocada por EL GOBIERNO? Conspiraciones y los verdade... https://t.co/5u1WoCJv4U a través de @YouTube;https://x.com/ERecomierder/status/1856106146308018562;0
1,85676E+18;"QUE SE JODA!!
Iker Jiménez ha hecho fortuna difundiendo conspiraciones y bulos. Ahora ha perdido a su primer gran anunciante por la DANA https://t.co/sutwwywsK8 a través de @xataka";https://x.com/spartan_total/status/1856762020688764983;0
1,85922E+18;"A @valenciaacoge1, entitat federada a @REDACOGE, han creat grups de col·laboració voluntària i suport a persones migrades en situació de vulnerabilitat davant la situació d'emergència provocada per la DANA.

Col·labora-hi!??";https://x.com/fundaciobayt/status/1859219516934230158;0
1,85632E+18;"La ayuda ofrecida por el gobierno de #ElSalvador  El Salvador ???? para los damnificados de #DANA En #Valencia fue rechazada por los gobernantes de #España y se va para los damnificados de #CostaRica ????????

NO SE PREOCUPEN ??

“EL PAÍS Y GOBIERNO ESPAÑOL ES UN GOBIERNO CONSIDERADO";https://x.com/Anna_Villa_nuev/status/1856315787339870464;1
1,85931E+18;"?? Canastas por Vosotros recaudó 27.732 euros para los afectados por la DANA 

 El importe será donado a Cruz Roja y destinado a todos los afectados por la DANA 

La iniciativa ""Canastas por

https://t.co/ai3X0jnRbB https://t.co/t2cmEg7weA";https://x.com/recre_org/status/1859312178865525208;0
1,85897E+18;"¡Ay que ver lo trabajadores que son éstos de la Cruz Roja...! ?? 
#SoloElPuebloSalvaAlPueblo
Comparte que se vea a éstos trabajadores traga naranjas. https://t.co/jfulIqhLeH";https://x.com/Solitaria12234/status/1858971648713781265;1
1,85854E+18;"La otra cara de la DANA: desinformación y secuelas psicológicas. Analizamos las consecuencias psicológicas que ha dejado la gota fría tras de sí, de la mano de Alfonso Sáez De Ibarra, voluntario del ERIE Psicosocial de Cruz Roja en Euskadi.

https://t.co/jpZGaIpBZX";https://x.com/CruzRojaBizkaia/status/1858539474214400468;0
1,8571E+18;Los bulos y falsedades sobre la DANA de València: de los “cientos” de cadáveres de Bonaire a la demolición de los pantanos https://t.co/6qd0lIqqUD vía @eldiariocv;https://x.com/Rapafer1/status/1857099960656757012;0
1,85264E+18;"Debería estar claro,  la @AEMET_Esp no borra ni sus sus tuits, ni sus predicciones y @carlos_mazon_  si.
La @AEMET_Esp debería querellarse con @ppopular y @vox_es que están acusando sabiendo que es falso .
#DANA #VALENCIA #INUNDACIONES";https://x.com/pmdelmolino/status/1852642512210387202;0
1,85938E+18;Desde el ataque meteorológico HAARP a la destrucción de presas: la desinformación sobre la DANA en Valencia que traspasa fronteras https://t.co/7xQ9MdPtU6;https://x.com/MapiMunozMunoz/status/1859377979828162981;0
1,85495E+18;@maribelfdez2 Por supuesto. Los 17 reinos de taifas dio la nota en la pandemia y ahora con la DANA . No sirven . Es un despilfarro de dinero público inútil donde solo se benefician los políticos que solo saben vivir del engaño .;https://x.com/Carlos220951/status/1854946996617929215;0
