id;Title;URL;transcription;label;ocr
7,43487E+18;Ruben Gisbert se encuentra mas camiones frigorificos en Alfafar #valencia #dana #parati #ultimahora ;https://www.tiktok.com/@alertaviral24h/video/7434870967853141281; perdone? disculpe, esto es un camión frigorífico? si! ah vale;1;
7,43683E+18;#dana #Granada#peligro;https://www.tiktok.com/@trotamundos___/video/7436826010982550817; La capital incluso han quedado 50 litros por metros cuadrados, pero me decían amigos de allí que bien. O sea que en Granada, en la ciudad no teníamos muchos problemas, teníamos pendientes. Y estos tampoco son, porque si eso es una rambla y una rie, el que va conduciendo el agua, en el momento lo va conduciendo. Te voy a hacer una pregunta de ignorante. Una precaución siempre, pero se está cumpliendo. Y va mal que está ahí al ladito. Te voy a hacer una pregunta de ignorante. ¿Esas ramblas no podrían subirse en los muros de contención? Y si llega la riada, son muros y peor casi. Eso la ingeniera que teníamos antes te lo podría haber contado.;0;Esto es horrible, amor! Esto es muy malo! EL PRECIODE LA OSCURIDAD jEsto es horrible, amor! jEsto es muy malo! iEsto es muy malo! Me estoy ahogando y no puedo ya mas! EL RRECIO DE LA ELPRECIO DE LA No sé que hacer y no puedo llamar a Emergencias. llamar a Emergencias No me lo cogen. EL PRECIO DE LA Por favor,cuida a mi nifio y recuérdale siempre la mama que ha tenido ELRRECIO DE LA Por favor,cuida a mi nino y recuérdale siempre la mama que ha tenido, ELRRECIO DELA Por favor,cuida a mi nifio yrecuérdale Por favor, cuida a mi nifio y recuérdal Por favor, cuida a mi nifio y recuérdale siemprela mamaque ha tenido por favor,aunque solo fueran8meses. EL PRECIO DELA solo fueran 8meses. Diles que los quiero a todos, de verdad. a todos,de verdad a todos,de verdad. ELPRECIO DELA Lo estoy pasando muy mal. ‘Tequiero! :Tequiero! [Te quiero!
7,43688E+18;Ayuda Humanitaria de l'Ajuntament de Castelldefels. #infinitasgracias??  #algemesi #Dana #valencia  #gràcies ;https://www.tiktok.com/@cabiscol8/video/7436876463216790817; Aquí hay excavadoras, máquinas voluntarias que nos ayudan. Ya sí estamos. Y mira que hay militares con excavadoras, voluntarios, miles de voluntarios, pero... Algemesis enorme. De Castelldefels con ayuda humanitaria del Agenciamento de Castelldefels. ¡Suscribete!;0;ESTANGENERERANDO ORDENY CAOS #Horizonte POROUE NO SACAN LALISTADE DESAPARECIDOS???NO INTERESA?? ESTAN GENERERANDO ORDEN YCAOS POROUE NO SACANLALISTADE POROUE NOSACANLALISTADE ORDENYCAOS ICALLEJEROS nueva temporada lunes 22h50 POROUENO SACANLALISTADE OE I CALLEJEROS ORDEN Y CAOS CALLEJEROS nueva temp ada POROUE NO SACANLALISTA DE POROUE NO SACANLA LISTADE POROUENO SACAN LALISTADE POROUENOSACANLALISTADE POROUENO-SACANLALISTADE Horizonte lunes'22h50 POROUE NO SACAN LALISTA DE atro POROUE NOSACAN LALISTADE POROUE NO SACAN LA LISTA DE POROUENO SACANLALISTA DE 1 CALLEJEROS
7,43302E+18;ÉSTO NO PUEDE ESTAR PASANDO ?? #dana #valencia #robos #amazon #paratí #fyp ;https://www.tiktok.com/@elbrechas_/video/7433020525875563808; La han saqueado entera. ¿Qué dices? Se han llevado aquí minerales. Se han llevado todo, pero mira también cómo está. Sí, pero aquí se han llevado todo. ¿Sabe qué han dejado? Pues esto, los papeles.;1;
7,43448E+18;100 forenses para 217 fallecidos? Algo no cuadra! #dana #algemesi #inundaciones #inundacionesvalencia #inundacionesvalencia #manipulacion #paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii #valencia #mentiras #elpueblo #paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii #politicos #voluntarios #mediosdecomunicación #gobierno ;https://www.tiktok.com/@andalucesporlosvideos/video/7434481898644098337; Si yo pusiese todo lo que nos está diciendo la gente con respecto a los fallecidos es muy duro lo que están diciendo, eh. Hay un señor que salió y dice que en su garaje han salido 8 fallecidos y han dicho que solo en su pueblo había uno. Y él ha dicho que en su garaje... Y además os puedo garantizar que me lo creo porque me ha abrazado, se ha tirado llorando. Un señor con barba muy grande, bueno, me ha dado mucha pena. Quería hablar, pero estaba tan caliente que yo no lo he querido hacer.;1;CERIAVALEN Unos 100 forenses trabajan contrarreloj para practicar las autopsias a las victimas de la Dana aandalucesporlosvideos Voz de Angel Gaitan contando cómo esta el pueblo.. 100 forenses para 217 fallecidos? Algo no me cuadra! contando cómo estä el EERIAVALEN pueblo... HERIAVALEN @andalucesporlosvideos EERIAVALENC CERIAVALENC FERIAVALENC Unos 1o0 forenses trabajan @andalucesporlosvidees AT
7,43491E+18;CRUZ Roja debería renombrarse a Cruz Verde, verde de dinero. Se llevan 600 millones en subvenciones Cobran por las bolsas de sangre donadas, cobran por todo básicamente A los voluntarios no les pagan y a los trabajadores rasos muy poco. Los directivos se forran literalmente y la Vicepresidenta de la fundación es la novia del Ministro de Exteriores. ¿Y sobre Valencia qué? Veamos que se comenta en un hilo de Twitter viral. Parece ser que los 15 o 20 millones recaudados no se han invertido de forma directa en paliar los efectos de la Dana. Aquí tenéis el hilo y podéis juzgar vosotros mismos  https://x.com/zurdodederechas/status/1854575053972672572 Conmigo que no cuenten, pásalo. #cruzroja #dana #valencia ;https://www.tiktok.com/@javizone/video/7434911094033960225; Cada vez tengo más claro que Cruz Roja se está enriqueciendo con la dana de Valencia. Fui el primero en donar 5000 euros el 30 de octubre y fui el primero en recaudar dinero a favor de Cruz Roja para que ayudaran a los valencianos. Pero es que ahora vamos sabiendo más. A raíz de mi primer vídeo me han escrito un montón de trabajadores, ex trabajadores y en redes sociales vamos viendo cosas interesantes. Hay un hilo en Twitter de una persona que ha ido analizando las actividades que ha ido anunciando Cruz Roja. Y parece ser que la mitad de la mitad. Pabellones donde dicen que están atendiendo no sé cuántos resulta que ni la mitad. Un camión que dicen que han comprado lleno de comida, resulta que la comida la había donado previamente Carrifur de forma íntegra. ¿Dónde están los 20 millones de euros de Cruz Roja? Yo tampoco lo sé, porque sobre el terreno la gente dice que no se les ve, que no están ayudando, que con todo ese presupuesto no se está dejando notar en Valencia. Y a raíz de todo esto, los trabajadores me cuentan que los directivos efectivamente cobran millonadas. Me han dicho que uno por cierto tiene un pisito magnífico en la glorieta de Bilbao en Madrid. Esos son varios millones de euros y fuente muy fidedigna. Me cuentan que organizan guateques y allí nos falta el jamón ibérico, el lomo ibérico y productos carísimos. Y que son eventitos para que los directivos se luzcan y lleven allí a clientes para hacer lobby básicamente. Me cuentan que comercializan con la sangre, que cobran 50 o 100 euros a los hospitales por cada bolsita de sangre. Me cuentan que a los voluntarios les tratan mal y les pagan mal, sin embargo esos ciento y pico directivos se lo llevan crudo. 600 millones de euros en subvenciones, familia. Es un disparate. Está claro que esta organización está hecha para ganar dinero. Conmigo que no cuenten, pero es importante que se sepa. Si queréis donar directamente a los ayuntamientos, luego no voy a entrar que si los ayuntamientos también a lo mejor porque ya en este país me espero cualquier cosa. Pero a mi organizaciones como esta no me vuelven a pillar. Y es importante que se difunda, sobre todo porque parece que son angelitos de la caridad y resulta que lo único que quieren es hacer dinero y se aprovechan de las tragedias que todavía es peor.;1;Cruz roja s se está forrando con la Dana ADIDAS ADIDA'S AnIDAS ADIDnS ADIUAS ADIDA: J ADID ADIDA ADI CJ ADIDKS
7,43392E+18;#valencia#dana#noticias#tv#laverdad #parking #bonaire ;https://www.tiktok.com/@la.verdad_2024/video/7433920148966264096; de un compañero nuestro, cámara que está allí, que claro a él no le conocen y estaba al lado de guardias civiles y ha oído la conversación donde se estaba diciendo que ese parking es un infierno, palabras literales que he escuchado hace unas horas, para quien quiera decir que no han visto nada los que han entrado. También algunos submarinistas de la Guardia Civil que sí que han entrado ya, especialistas, han dicho que no vuelven a entrar.;0;
7,43686E+18;Ver para creer si aún la volverán a liar con la presa estando como está el alcaltarillado #abren #presa #valencia ;https://www.tiktok.com/@reflexionesdelobos/video/7436855168995462432; A ver, estoy aquí en la presa, que está rota. Si veis, están desahuándola. Por si hay problemas en Valencia, han sido los de la Diputación Valenciana que acaba de venir. Dicen que quieren pescar, que quieren sacar los peces autótonos de aquí. Esta gente está subnormal. Pero ya no es eso. Hay que ver lo que está saliendo por ahí. El agujero que tenéis aquí, el agujero que hay allí, ese ruto que hay en el medio, y toda la agua que está cayendo. Yo creo que se están pasando y se les ha ido de las manos. Pero todo esto lo van a desahuar. Ahora porque estábamos nosotros, no han abierto. Está la hume aquí y todo. Hay que quitar toda esta agua para hacer una presa o arreglarla.;1;agua para valencia TikTok @s5577949 aguaparavalencia @ s5577949 aguapara valencia agua paravalencia P
7,43603E+18;Lamentable gestión para no pagar a los afectados y encima manipulando la información para que sigan siendo más afectados a la larga #Valencia #dana #DanaValencia #indemnizaciones #fallecidos #missingperson #desaparecidos ;https://www.tiktok.com/@mentesukha/video/7436033990370348320; El novio de mi hermana, su madre estaba muerta en la residencia de Paiporta y le han dicho que tiene que poner una denuncia por desaparición. Y dice, pero si mi madre, si mi madre, el cadáver está y lo recogisteis en la residencia, no está desaparecida. Y le han dicho que para poder hacer los tramites tiene que decir que está desaparecida. Tiene que poner una denuncia, tiene que irse a comisaría y pone una denuncia de desaparición. Y dice, pero si ya tenéis vosotros. Pues así están las cosas. Que me da igual hasta los cadáveres que tienen. Están haciendo que la gente diga que están desaparecidos. Sí, pa salud, porque no saben mi nombre ni nada. Y además es que es real. Es que es real. Es que es real. El chico en más rojo y está flipando. O sea, he identificado el cadáver, tiene el cadáver. El cementerio de Valencia está bien. Tendría que poder enterrar a la pobre mujer. Pues no, tiene que ir a los juzgados. No, al policía, no a los juzgados, creo. A poner la denuncia de desaparecida. Y luego así, porque esos son los trámites. Pues nada, claro. Al inventar a todos los que están chupando el bote. Pero trabajar, aquí ninguno. Y mentir a la población todo lo que quieran y más.;1;Escucha esto es importante.Estolohacen para NO pagar la indemnización. No digäis que eständesaparecidos si han fallecido importante. Esto lo hacen indemnización. Nodigäis queeständesaparecidos Escucha estoes si han fallecido. importante.Esto lo hacen queestän desaparecidos queestandesaparecidos Escuchaesto es sihan fallecido
7,43385E+18;#desgobierno #perrosanchez #dimision #paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii #españa #dana ;https://www.tiktok.com/@pakitolereletiritiritiri/video/7433852339485805856; Por supuesto, necesitaremos unos nuevos presupuestos generales del Estado. Si había alguna razón para aprobarlos antes de esta dana y las terribles tragedias que está acarreando en todos los ámbitos, desde el punto de vista vital, humano, económico, sectorial, desde el punto de vista social, pues es evidente que el Gobierno de España, si antes decía que no iba a eludir mi responsabilidad de presentar unas cuentas públicas, en esta ocasión esa responsabilidad se multiplica hasta unos límites colosales.;0;"SeriedeNettiix Espana3 mesesantes NETFLIX Respira SeriedeNettix Espanamesesantes tpepllensid? Seriede Nettix ""predice""laDanaen SeriedeMetfix Espana 3mesesantes 'predice""laDanaen ve SeriedeNetiix A no Espana3mesesantes Hsai.ooqun Sorold Seriedehettix Haspid.boqun Scrolo SeriedeNettlx Espana3meses antes SeriedeNetuix Espanamesc SeriedeNetflix 0110 SeriedeMettix Seriede Netflix predice""lapanaen XAS1 T Espana3mesesant Seriedeletuix ""predice'laDanaen 2 SeriedeNetfix ""predice""la Danaen Espana 3 meses antes predice""laDanaen spaname Seriedehetix 6V 8olnade5 ssueeuedss : FIUA cq Capitulo8"
7,43355E+18;Grefg NO PUEDE CREER lo del parking de Bonaire.. #fuerzavalencia #valencia #dana #bonaire #thegrefg #catastrofe ;https://www.tiktok.com/@gossipflash1/video/7433545395478793505; lo que más está comentando es el parking de bon aire han entrado buzos ahí no están diciendo cifras no saben nada pero sabemos que eso es un cementerio allí los buzos que han entrado ya están diciendo que eso es un cementerio que eso es horrible hay guardias civiles llorando de lo que hay allí están esperando poder sacar el agua pero son dos pisos de parking dos pisos hay muchísimos parkings en toda valencia que todavía no han sido vaciados hay muchísimos garajes hay muchísimos establecimientos de trabajos que la gente se cerró ahí para protegerse y se han muerto ahí dentro el otro día salió un dron y que las chicas se tuvieron que encerrar ahí y hay por lo menos siete muertos;1;
7,43683E+18;#valencia #muertos #bebes #DANA #parati #viral_video #fallecido #muerte #paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii #viralvideos #inundaciones #agua #barro #noticia #informa #danavalencia #viralvideos ;https://www.tiktok.com/@999_gnnd_/video/7436827646660513057; Aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa;1;:Soy el único que ve un bebé? :Soy el ünico :Soy el unico 1111111
7,43508E+18;#abrieronlapresa #todoplaneado #dana #notendrasnadayserasfeliz  #stop2030  #modificacionclimatica  #hastacuando  #deestonodicennada  #despierta  #diranqueesbulo  #dimision #valencia #inundacion;https://www.tiktok.com/@special_ka_/video/7435079306159623457; que son también dos zonas muy afectadas. Eso es montaña. Llueve esta montaña, esta presa está basa. Para que os hagáis una idea de la cantidad de lluvia. El 5% de capacidad al 100%. En ese momento es un nivel crítico para el embalse. Los técnicos pueden el embalse la confederación de jugas, que es que la gestión de esta presa comienza a dar la orden de desembalse agua. Desagua, para que os hagáis una idea, a esta capacidad, mil metros cúbicos por segundo. Esto es una barbaridad. Es más de dos veces el caudal del río Ebro, que es el más pavado sobre España. Pues solo salgo hasta que sale de la presa de jorata. A las 5 de la tarde, esa infraestructura hidráulica está al máximo de su capacidad. El mayor de los técnicos son los joratas. Toda la noche, evita una tragedia aún mayor. Y es que se fractura esa presa como cubrió, por ejemplo, la presa de todos.;1;TikTok @rosmm99 PRESADI ATA YATOVA CIA) toogoFarth LA PEOR DANA DELSIGLO PRESA RATA YATOV/ (NCIA) LA PEORDANA DELSIGLO DEFORATA (VALENCIA) PRFSDEFORATA OVA(VALENCIA) LA PEOR DANADELSIGLO PRESADFEORATA YATOY LA PEOR DANA DEL SIGLO SITUACIONCRIT 5% PRESADEFORAT AENC 100% @ rosmm99 SITUACION CRITICA PRES SITUACIóN CRiTICAPRESA SITUACION CRITICA PRESA SITUACIóNCRITICAPR SITUACIóNCRITICAF SITUACIöNCRITICA PI DESEMBALSE 1.000 m3/seg SITUACIöN CRITICA P SITUACIöNCRITICAPRESA DEFO LA PEOR DANADEL SIGLO SITUACIóNCRiTICA PRESA DE FORATA 00% SITUACIóNCRiTICA PRESADE FORATA SITUACIÖN CRiTICAPRESADE FORATA SITUACIóN CRiTICA PRESA DE FORATA SITUACION CRiTICA PRESA DE FORATA 0% LAPEORDANADELSIGLO 0 % SITUACIóN CRITICAPRESA DEFORATA SITUACIóNCRiTICAPRESADE FORATA 19h PRESADE FORATAAL MAXIMO DE CAPACIDAD SITUACIöN CRITICAPRESA DEFORATA MAXIMODE SITUACIöN CRITICAPRESA PRESA DE SITUACIóNCRITICA PRESA D SITUACIóN CRITICA PRESA 100%1.000 SITUACIóNCRITICAPRESADEFORATA 60% Q @ rosmm99
7,43195E+18;#dúo con @Tiempo & Radar #españa #tiempoyradar #dana #paisvasco #alerta #noticias #goviral #ultimahora #tiktok #noflop #TIKTOK #trend #borrasca #lluvia #viento #españa #bilbao #bilbaospain #cataluña #?? #?? #???????????????????????? #cuidado @Tiempo & Radar ;https://www.tiktok.com/@unanuevahistoria2024/video/7431952037459365152; Atención, la dana estacionada en el noroeste provocará fuertes tormentas y lluvias intensas en regiones de la mitad norte. El viernes será el día más complicado, País Vasco, Navarra, Aragón y Cataluña serán las regiones más afectadas, con acumulados que podrán superar los 100 litros y marchas de viento de hasta 50 km por hora. El sábado y el domingo la intensidad disminuirá, pero seguirán las retributaciones y las tormentas especialmente en la mitad oriental. Y ojo porque de cara a la semana que viene, el paso de las vaguadas dominarán la tónica de los días con posibles nuevos descuelgues de aire frío. Aunque exista incertidumbre también en la evolución de las temperaturas, es muy probable que estas comiencen a mostrar contrastes. Podrán aumentar en la mitad occidental y en Canarias, aunque comenzarán a ganar protagonismo los descensos. Sigue las actualizaciones de tiempo y radar y no te pierdas información.;0;
7,43173E+18;España sufre inundaciones en Valencia, a este fenomeno se le llama Dana #valencia #españa #Dana ;https://www.tiktok.com/@jhongomz05/video/7431729539492990214; Ahora se se vieron las inundaciones que ocurrieron en España. Este fenómeno se le llama Dana, que es el choque entre el aire frío y caliente que genera muchas nubes de lluvia. Esto ocasionó una fuerte tormenta entre lluvia, granis y tornado que colapsó el sistema alcantarillado. Muchas localidades en Valencia quedaron completamente inundadas. En algunos puntos llegó a cubrir el primer piso de las casas. A los que los tomó desprevenidos les tocó subirse en la cima de los vehículos para que no se los llevara a la corriente. También sorprende cómo quedó el metro subterráneo totalmente inundado y eso que aquí en Colombia querían hacer uno parecido. Muchas personas quedaron atrapadas en sus casas con sus familias y sus mascotas al punto que tuvieron que ser rescatados por helicóptero. No más hay que dar un vistazo a esta imagen para poder dimensionar lo loco que estaba el clima en España. Prácticamente una escena de película. Últimamente estamos notando los cambios drásticos que tiene clima donde afecta a todo el mundo. Pero ahora cuéntenme ustedes qué piensan sobre estos fenómenos.;0;OS CUENTO MIEXPERIENCIA ENUN PARTIDO POLITICO Y SU CORRUPCION OSCUENTO MIEXPERIENCIA EN UN PARTIDO POLITICO OS CUENTO MI EXPERIENCIA EN UN PARTIDOPOLITICO OS CUENTOMI EXPERIENCIA OSCUENTO MI EXPERIENCIA OSCUENTOMI EXPERIENCIA EN UNPARTIDO POLITICO
7,43354E+18;Por si tenías alguna duda de que la televisión es la mayor manipulación que existe #Valencia #DANA #España #fyp #television ;https://www.tiktok.com/@makitadogs/video/7433543227803733281; Estamos listos para la prueba. Estamos listos para la prueba.;1;La viva imagen del periodismo en Espana ASI NOS MANIPULAN Noticiero improvisando ASINOS MANIPULAN ASi NOS MANIPULAN Noticieroimprovisando
7,43315E+18;telediarios mintiendo.... esto no es nada nuevo esta es la realidad #dana #valencia ;https://www.tiktok.com/@malarazatengas/video/7433152806212668704; A ver, señores, estamos cansados de que mientan en la tele. Estamos aquí viendo los 35 aquí en el Tre Diario y estos dicen más mentiras. Dicen que hay 217 víctimas, no se lo creen ni ellos. Aquí hay más de 2.000 víctimas ya recogidas 100% seguras. Esto es una gran mentira. No hagáis caso a lo que os dicen en la tele, porque esto es mi porasomo lo que ellos están diciendo, os lo aseguro. Hay más de 2.000 víctimas, solamente en el parking del centro comercial de Bonaire, ahí hay más de 500. Solo ahí, imaginaros en todas las poblaciones. No hagáis caso a lo que os dicen, que son todos unos falsos. El telecirco es solo eso.;1;LOSNOTICIEROS MAJO2 MIENTEN DECYBH 2AJON MAJON LOSNOTICIEROSII YAMAJ3 LOSNOTICIEROSI DECHRHYA DECVBHV2 2AH8A33 LOSNOTICIEROSID AJ 2AT SJO SAJE JO AJE MA.ID2 MAJO ECY CVB CAR CRAS MAJI 2AA8A MAJ 2AHBA 2ARBA CHAD TAJ WAJO RAJ 333 WAJO2 DEGXRUM2 30 20M WAJO? IEC
7,43283E+18;?? Terribles inundaciones en Valencia, España, deja más de 2500 desaparecidos. Sígueme en instagram como Jens Castro.  #valencia #españa #mundo #fyp #paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii #foryoupage???? #noticias #chisme ;https://www.tiktok.com/@jenscastro/video/7432825925537991941; Esto está pasando en estos momentos en Valencia España. Soy Gens Castro y aquí te lo cuento todo. Lamentablemente las grandes inundaciones que se están provocando en Valencia España han dejado hasta la fecha más de 2500 desaparecidos. Le dice que la policía no se está dando abasto para encontrar a estas personas desaparecidas. También se ha confirmado que hay muchos extranjeros desaparecidos. Hasta el momento se ha confirmado que 20 son colombianos. Además se acaba de confirmar que por el momento lamentablemente 200 personas han falle por estas terribles inundaciones. Estaré informando más sobre este asunto. Soy Gens Castro, déjame tus comentarios.;1;onte ULTIMAS PALABRAS uel Giménez distayescritor uelGiménez dista yescritor
7,43459E+18;#dana #cruzroja #horizonte #angelgaitan #dana #ultimahora #noticiastiktok #ayuda #españa #mujer #presidente #vox #ayuda ;https://www.tiktok.com/@pronocuota/video/7434590193400679713; Queremos explicar por qué en Cuba estamos más eficientes gracias a las donaciones económicas que estamos recibiendo. La experiencia en este tipo de emergencias nos dice que es el recurso más eficiente para poder hacer llegar la respuesta más rápido. Pues ponemos un ejemplo, necesitamos mantas. Tenemos que saber qué tipo de mantas, qué proveedor, cuándo lo entrega, dónde lo entrega y esto también nos permite activar el negocio local que ahora mismo es tan importante. Así que muchísimas gracias a todos.;1;CRUZ ROJA ASEGURA SER MAS FACIL TODO GRACIAS A LAS DONAClONES , (eSas gue nO sabemos dónde acaban) GRACIAS ALAS DONACloNES, (eSas gue no Osquerernos explicar porquenos hacemosmas eficientes Os querernos explicar porque nos hacemos mas eficientes Os querernos explicar porque nos hacemos mäs eficientes gracias a las donaciones economicas que estamos recibiendo. GRACIAS A LAS DONAClONES . (eSas gue nO GRACIAS ALAS DONACloNES, (eSas que no La experiencia en este tipo de emergencias nos dice que es elrecurso La experiencia en este tipo de ermergencias nos dice que es el recurso sabemos dónde acaban La experiencia en este tipo de emergencias nos dice que es el recurso GRACIAS A LAS DONACloNES, (eSas que no mas eficiente para poder hacerllegarla respuestas masrapido. mas eficiente para poder hacerllegar la respuestas mas rapido. mas eficiente para poder hacer llegar la respuestas mas rapido. GRACIAS A LAS DONACloNES , (eSas gue no Os ponemos un ejemplo:necesitamosmantas. GRACIAS A LAS DONACloNES , (eSas gue nO Os ponemos un ejemplo:necesitamos mantas. GRACIAS A LAS DONAClONES , (esas gue nO que proveedor,cuando lo entrega Tenemos que saber quetipo de manta, que proveedor,cuando lo entrega, que proveedor, cuando lo entrega, Tenemos que saber que tipo de manta, queproveedor.cuando lo entrega, dónde loentrega... Yesto tambien nos permite activar el negocio local que ahoramismo es tanimportante. que ahora mismo es tan importante que ahora mismo es tan importante. Muchisimas gracias.
7,43636E+18;#valencia #dana #danavalencia #fallecidos #parati #viral_video #muertos #fyp #parkingbonaire #bonaire #fup #viralvideotiktok #paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii #noticias ;https://www.tiktok.com/@999_gnnd_/video/7436364030379412769;;1;Dicen que en el parking no hay muertos... &soy yo el Unico que lo ve? Dicen gue en el parking no Ünico que lo ve?
7,43431E+18;#cristinacifuentes #dana #valencia #emergencianacional #emergencia #naciona #tweet #españa #mazon #pueblo #informacion #noticiastiktok ;https://www.tiktok.com/@pronocuota/video/7434312684176149793; ya de lo que dice el sentido común, la propia ley lo que te dice es que en una situación de emergencia nacional, que si esto no es emergencia nacional, yo ya no sé qué es lo que lo puede ser, es el propio Estado el que tiene que actuar. Y cuando yo oigo decir al presidente, si necesitan ayuda, si necesitan recursos que los pidan, a mí se me ponen los pelos de punta. Porque si un hijo tuyo tiene un problema, tú no esperas a que vaya a pedirte ayuda, le tienes que ayudar porque es tu obligación moral.;0;"Grefg NO PUEDE CREER lo del parking de Bonaire: ""Es un cementerio' Sigueme y serä tu aiio de suerte Sigueme y serä tu afio de suerte Sigueme y sera tu anio de suerte Sigueme y sera tu afio de suerte"
7,43335E+18;Y ahora que el pueblo valenciano necesita de ellos, no he visto ni uno. por que no están aquí.  #valencia #danavalencia #cruzroja #españa #viraltiktok #viral ;https://www.tiktok.com/@leidysanchez722/video/7433352075020487968;;1;Alguienquemediga porquénohayniuno delascruzrojaenlacatästrofe GurutzdeValencia k ger eta hurbilago Cada vez mas cetca de las person EVAS TECNOLOG PRODUCTOS DE CruzRoja TikTok @leidysanchez722 Alguien gue me diga porguéno hayniuno deValencia GurutzeGorria Cada vez mis cerca de las peas Pai gehilag 11110 EVASTECNOLOGI PRODUCTOSDE CruaRoja ESTIMUL COG + Alguien que me diga porquéno hayniuno de las cruzrojaen lacatastrofe Gurutze Gormia Pertbeanngandik geroela hulilago Crui CruzRoj ESTIMU de las cruz rojaen la catästrofe Prtserngulik ge ta hulilage CarutzeGornia Cafa w mis cuca te ln y DEVASTECNOLOG RODUCTOS DE cruo Artmoengutik ge tia ladilago Gurutae Goia Gada wer ad cua te le ymo EVASTECNOLOG RODUCTOSDE Crtoja ESTIM CO 4 U :@leidysanchez porguénohayniuno Pe go c h Cata  ais co te in poro Cruz Roji @eidysanche Pertnnyundih goo rta Iadilage Gare Gor Cada w nit cca te ln CRo S delascruzrojaen la catästrofe Petmnyudk gyen ea hiakdape GurutneGorria Caani c  la CrutRo Petngit gma ha to Cala ni c i in yo Alguienguemediga Cala e ni ora ir in oe EVASTECNOLO Nrate Goeni de Valencia Ca Curlo ESTI por quéno hay niuno de las cruzrojaen la catästrofe porquéno hay niuno Primiayindik gum tia hullage CuntaeGorni Cas a  m EVAS TECNOLO ESTIN Priomiayiadik gu ta halilage CantaeGori Ca c  m porquéno hay ni uno Priomisyiadik gu ta huldage RODUCTOSD sanchez7 Priomisyiatlik gu tia haldage Priomisyianik gum tia haddlage Cals we ais cerca ie lin pm de las cruzroja en la catästrofe Priomiayiatik gu ta kauldage CantaeGorni Ca ca  ++ Priomiayianik gun ta kialidage Ca  ca    CrvzRoje Primagindik gos ta kalidagr CarntaeGorni Ca ca    CrvERon Persmtajundik gu tia kerlidagr CarataeCo Ca s ca  l  CrvERo Prsmayundik gu tia helidagr CarataeCoi Cas ca    CrvzRoja Prsmayundik gm tia helidagr ai Prtmmyulik gum tia hiaddage Cas ca  n  RODUCTOS D Ca ni oi teln EVASTECNO
